subject,theoretically_best_scores,variable,val,delta,Method
23,0.762,covar_only_scores,0.631,0.131,Covarite Model
24,0.971,covar_only_scores,0.597,0.374,Covarite Model
25,0.957,covar_only_scores,0.896,0.06099999999999994,Covarite Model
26,0.991,covar_only_scores,0.984,0.007000000000000006,Covarite Model
27,0.604,covar_only_scores,0.584,0.020000000000000018,Covarite Model
28,0.666,covar_only_scores,0.554,0.11199999999999999,Covarite Model
29,0.598,covar_only_scores,0.481,0.11699999999999999,Covarite Model
30,0.931,covar_only_scores,0.82,0.1110000000000001,Covarite Model
31,0.723,covar_only_scores,0.68,0.04299999999999993,Covarite Model
32,0.959,covar_only_scores,0.851,0.10799999999999998,Covarite Model
33,0.649,covar_only_scores,0.47,0.17900000000000005,Covarite Model
34,0.777,covar_only_scores,0.768,0.009000000000000008,Covarite Model
35,0.833,covar_only_scores,0.481,0.352,Covarite Model
36,0.976,covar_only_scores,0.95,0.026000000000000023,Covarite Model
37,0.951,covar_only_scores,0.936,0.014999999999999902,Covarite Model
38,0.987,covar_only_scores,0.919,0.06799999999999995,Covarite Model
39,0.986,covar_only_scores,0.83,0.15600000000000003,Covarite Model
40,0.865,covar_only_scores,0.788,0.07699999999999996,Covarite Model
41,0.485,covar_only_scores,0.443,0.04199999999999998,Covarite Model
42,0.642,covar_only_scores,0.572,0.07000000000000006,Covarite Model
43,0.616,covar_only_scores,0.595,0.02100000000000002,Covarite Model
44,0.97,covar_only_scores,0.873,0.09699999999999998,Covarite Model
45,0.682,covar_only_scores,0.598,0.08400000000000007,Covarite Model
46,0.599,covar_only_scores,0.455,0.14399999999999996,Covarite Model
47,0.926,covar_only_scores,0.925,0.0010000000000000009,Covarite Model
48,0.816,covar_only_scores,0.8,0.015999999999999903,Covarite Model
49,0.646,covar_only_scores,0.646,0.0,Covarite Model
50,0.736,covar_only_scores,0.619,0.11699999999999999,Covarite Model
51,0.985,covar_only_scores,0.967,0.018000000000000016,Covarite Model
52,0.977,covar_only_scores,0.487,0.49,Covarite Model
53,0.637,covar_only_scores,0.598,0.039000000000000035,Covarite Model
54,0.912,covar_only_scores,0.881,0.031000000000000028,Covarite Model
55,0.774,covar_only_scores,0.563,0.21100000000000008,Covarite Model
56,0.974,covar_only_scores,0.945,0.029000000000000026,Covarite Model
57,0.64,covar_only_scores,0.633,0.007000000000000006,Covarite Model
58,0.956,covar_only_scores,0.352,0.604,Covarite Model
59,0.645,covar_only_scores,0.634,0.01100000000000001,Covarite Model
60,0.718,covar_only_scores,0.65,0.06799999999999995,Covarite Model
61,0.808,covar_only_scores,0.776,0.03200000000000003,Covarite Model
62,0.806,covar_only_scores,0.722,0.08400000000000007,Covarite Model
63,0.82,covar_only_scores,0.706,0.11399999999999999,Covarite Model
64,0.986,covar_only_scores,0.718,0.268,Covarite Model
65,0.817,covar_only_scores,0.817,0.0,Covarite Model
66,0.704,covar_only_scores,0.673,0.030999999999999917,Covarite Model
67,0.922,covar_only_scores,0.904,0.018000000000000016,Covarite Model
68,0.739,covar_only_scores,0.63,0.10899999999999999,Covarite Model
69,0.854,covar_only_scores,0.707,0.14700000000000002,Covarite Model
70,0.983,covar_only_scores,0.954,0.029000000000000026,Covarite Model
71,0.729,covar_only_scores,0.569,0.16000000000000003,Covarite Model
72,0.928,covar_only_scores,0.533,0.395,Covarite Model
73,0.533,covar_only_scores,0.502,0.031000000000000028,Covarite Model
74,0.54,covar_only_scores,0.44,0.10000000000000003,Covarite Model
75,0.731,covar_only_scores,0.542,0.18899999999999995,Covarite Model
76,0.895,covar_only_scores,0.895,0.0,Covarite Model
77,0.736,covar_only_scores,0.734,0.0020000000000000018,Covarite Model
78,0.922,covar_only_scores,0.839,0.08300000000000007,Covarite Model
79,0.828,covar_only_scores,0.76,0.06799999999999995,Covarite Model
80,0.639,covar_only_scores,0.567,0.07200000000000006,Covarite Model
81,0.852,covar_only_scores,0.852,0.0,Covarite Model
82,0.969,covar_only_scores,0.966,0.0030000000000000027,Covarite Model
83,0.97,covar_only_scores,0.836,0.134,Covarite Model
84,0.717,covar_only_scores,0.693,0.02400000000000002,Covarite Model
85,0.989,covar_only_scores,0.974,0.015000000000000013,Covarite Model
86,0.45,covar_only_scores,0.351,0.09900000000000003,Covarite Model
87,0.933,covar_only_scores,0.8,0.133,Covarite Model
88,0.965,covar_only_scores,0.933,0.03199999999999992,Covarite Model
89,0.668,covar_only_scores,0.599,0.06900000000000006,Covarite Model
90,0.798,covar_only_scores,0.625,0.17300000000000004,Covarite Model
91,0.826,covar_only_scores,0.683,0.1429999999999999,Covarite Model
92,0.693,covar_only_scores,0.657,0.03599999999999992,Covarite Model
93,0.641,covar_only_scores,0.533,0.10799999999999998,Covarite Model
94,0.982,covar_only_scores,0.971,0.01100000000000001,Covarite Model
95,0.816,covar_only_scores,0.716,0.09999999999999998,Covarite Model
96,0.821,covar_only_scores,0.656,0.16499999999999992,Covarite Model
97,0.807,covar_only_scores,0.671,0.136,Covarite Model
98,0.943,covar_only_scores,0.609,0.33399999999999996,Covarite Model
99,0.739,covar_only_scores,0.621,0.118,Covarite Model
100,0.764,covar_only_scores,0.656,0.10799999999999998,Covarite Model
101,0.867,covar_only_scores,0.677,0.18999999999999995,Covarite Model
102,0.931,covar_only_scores,0.701,0.2300000000000001,Covarite Model
103,0.631,covar_only_scores,0.631,0.0,Covarite Model
104,0.977,covar_only_scores,0.823,0.15400000000000003,Covarite Model
105,0.901,covar_only_scores,0.84,0.061000000000000054,Covarite Model
106,0.795,covar_only_scores,0.743,0.052000000000000046,Covarite Model
107,0.925,covar_only_scores,0.857,0.06800000000000006,Covarite Model
108,0.981,covar_only_scores,0.831,0.15000000000000002,Covarite Model
109,0.984,covar_only_scores,0.951,0.03300000000000003,Covarite Model
110,0.725,covar_only_scores,0.633,0.09199999999999997,Covarite Model
111,0.871,covar_only_scores,0.764,0.10699999999999998,Covarite Model
112,0.787,covar_only_scores,0.664,0.123,Covarite Model
113,0.617,covar_only_scores,0.605,0.01200000000000001,Covarite Model
114,0.978,covar_only_scores,0.969,0.009000000000000008,Covarite Model
115,0.568,covar_only_scores,0.421,0.14699999999999996,Covarite Model
116,0.681,covar_only_scores,0.668,0.013000000000000012,Covarite Model
117,0.793,covar_only_scores,0.697,0.09600000000000009,Covarite Model
118,0.778,covar_only_scores,0.778,0.0,Covarite Model
119,0.639,covar_only_scores,0.468,0.17099999999999999,Covarite Model
120,0.785,covar_only_scores,0.596,0.18900000000000006,Covarite Model
121,0.747,covar_only_scores,0.619,0.128,Covarite Model
122,0.717,covar_only_scores,0.642,0.07499999999999996,Covarite Model
123,0.79,covar_only_scores,0.782,0.008000000000000007,Covarite Model
124,0.718,covar_only_scores,0.67,0.04799999999999993,Covarite Model
125,0.964,covar_only_scores,0.52,0.44399999999999995,Covarite Model
126,0.617,covar_only_scores,0.532,0.08499999999999996,Covarite Model
127,0.604,covar_only_scores,0.45,0.15399999999999997,Covarite Model
128,0.785,covar_only_scores,0.639,0.14600000000000002,Covarite Model
129,0.887,covar_only_scores,0.688,0.19900000000000007,Covarite Model
130,0.883,covar_only_scores,0.62,0.263,Covarite Model
131,0.979,covar_only_scores,0.918,0.06099999999999994,Covarite Model
132,0.766,covar_only_scores,0.642,0.124,Covarite Model
133,0.59,covar_only_scores,0.381,0.20899999999999996,Covarite Model
134,0.843,covar_only_scores,0.771,0.07199999999999995,Covarite Model
135,0.933,covar_only_scores,0.932,0.0010000000000000009,Covarite Model
136,0.984,covar_only_scores,0.926,0.05799999999999994,Covarite Model
137,0.829,covar_only_scores,0.806,0.02299999999999991,Covarite Model
138,0.982,covar_only_scores,0.615,0.367,Covarite Model
139,0.965,covar_only_scores,0.753,0.21199999999999997,Covarite Model
140,0.731,covar_only_scores,0.579,0.15200000000000002,Covarite Model
141,0.855,covar_only_scores,0.846,0.009000000000000008,Covarite Model
142,0.977,covar_only_scores,0.81,0.16699999999999993,Covarite Model
143,0.801,covar_only_scores,0.708,0.09300000000000008,Covarite Model
144,0.654,covar_only_scores,0.635,0.019000000000000017,Covarite Model
145,0.688,covar_only_scores,0.547,0.1409999999999999,Covarite Model
146,0.949,covar_only_scores,0.928,0.020999999999999908,Covarite Model
147,0.865,covar_only_scores,0.775,0.08999999999999997,Covarite Model
148,0.756,covar_only_scores,0.699,0.05700000000000005,Covarite Model
149,0.982,covar_only_scores,0.898,0.08399999999999996,Covarite Model
150,0.536,covar_only_scores,0.42,0.11600000000000005,Covarite Model
151,0.675,covar_only_scores,0.648,0.027000000000000024,Covarite Model
152,0.695,covar_only_scores,0.537,0.15799999999999992,Covarite Model
153,0.929,covar_only_scores,0.461,0.468,Covarite Model
154,0.979,covar_only_scores,0.632,0.347,Covarite Model
155,0.964,covar_only_scores,0.957,0.007000000000000006,Covarite Model
156,0.878,covar_only_scores,0.863,0.015000000000000013,Covarite Model
157,0.786,covar_only_scores,0.663,0.123,Covarite Model
158,0.834,covar_only_scores,0.675,0.15899999999999992,Covarite Model
159,0.81,covar_only_scores,0.756,0.05400000000000005,Covarite Model
160,0.518,covar_only_scores,0.45,0.068,Covarite Model
161,0.972,covar_only_scores,0.846,0.126,Covarite Model
162,0.559,covar_only_scores,0.391,0.16800000000000004,Covarite Model
163,0.928,covar_only_scores,0.911,0.017000000000000015,Covarite Model
164,0.642,covar_only_scores,0.503,0.139,Covarite Model
165,0.862,covar_only_scores,0.856,0.006000000000000005,Covarite Model
166,0.762,covar_only_scores,0.703,0.05900000000000005,Covarite Model
167,0.881,covar_only_scores,0.805,0.07599999999999996,Covarite Model
168,0.933,covar_only_scores,0.851,0.08200000000000007,Covarite Model
169,0.54,covar_only_scores,0.514,0.026000000000000023,Covarite Model
170,0.977,covar_only_scores,0.941,0.03600000000000003,Covarite Model
171,0.961,covar_only_scores,0.845,0.11599999999999999,Covarite Model
172,0.718,covar_only_scores,0.706,0.01200000000000001,Covarite Model
173,0.751,covar_only_scores,0.641,0.10999999999999999,Covarite Model
174,0.632,covar_only_scores,0.533,0.09899999999999998,Covarite Model
175,0.97,covar_only_scores,0.634,0.33599999999999997,Covarite Model
176,0.613,covar_only_scores,0.611,0.0020000000000000018,Covarite Model
177,0.832,covar_only_scores,0.814,0.018000000000000016,Covarite Model
178,0.962,covar_only_scores,0.737,0.22499999999999998,Covarite Model
179,0.737,covar_only_scores,0.625,0.11199999999999999,Covarite Model
180,0.966,covar_only_scores,0.84,0.126,Covarite Model
181,0.954,covar_only_scores,0.885,0.06899999999999995,Covarite Model
182,0.982,covar_only_scores,0.972,0.010000000000000009,Covarite Model
183,0.917,covar_only_scores,0.498,0.41900000000000004,Covarite Model
184,0.723,covar_only_scores,0.657,0.06599999999999995,Covarite Model
185,0.646,covar_only_scores,0.508,0.138,Covarite Model
186,0.981,covar_only_scores,0.568,0.41300000000000003,Covarite Model
187,0.799,covar_only_scores,0.658,0.14100000000000001,Covarite Model
188,0.931,covar_only_scores,0.85,0.08100000000000007,Covarite Model
189,0.578,covar_only_scores,0.448,0.12999999999999995,Covarite Model
190,0.416,covar_only_scores,0.391,0.024999999999999967,Covarite Model
191,0.619,covar_only_scores,0.618,0.0010000000000000009,Covarite Model
192,0.509,covar_only_scores,0.367,0.14200000000000002,Covarite Model
193,0.825,covar_only_scores,0.641,0.18399999999999994,Covarite Model
194,0.749,covar_only_scores,0.749,0.0,Covarite Model
195,0.878,covar_only_scores,0.83,0.04800000000000004,Covarite Model
196,0.64,covar_only_scores,0.603,0.03700000000000003,Covarite Model
197,0.817,covar_only_scores,0.813,0.0040000000000000036,Covarite Model
198,0.911,covar_only_scores,0.705,0.20600000000000007,Covarite Model
199,0.819,covar_only_scores,0.6,0.21899999999999997,Covarite Model
200,0.582,covar_only_scores,0.577,0.0050000000000000044,Covarite Model
201,0.926,covar_only_scores,0.646,0.28,Covarite Model
202,0.833,covar_only_scores,0.782,0.050999999999999934,Covarite Model
203,0.702,covar_only_scores,0.544,0.15799999999999992,Covarite Model
204,0.774,covar_only_scores,0.751,0.02300000000000002,Covarite Model
205,0.955,covar_only_scores,0.95,0.0050000000000000044,Covarite Model
206,0.985,covar_only_scores,0.854,0.131,Covarite Model
207,0.971,covar_only_scores,0.922,0.04899999999999993,Covarite Model
208,0.929,covar_only_scores,0.925,0.0040000000000000036,Covarite Model
209,0.977,covar_only_scores,0.958,0.019000000000000017,Covarite Model
210,0.549,covar_only_scores,0.457,0.09200000000000003,Covarite Model
211,0.709,covar_only_scores,0.655,0.05399999999999994,Covarite Model
212,0.782,covar_only_scores,0.677,0.10499999999999998,Covarite Model
213,0.546,covar_only_scores,0.446,0.10000000000000003,Covarite Model
214,0.651,covar_only_scores,0.561,0.08999999999999997,Covarite Model
215,0.984,covar_only_scores,0.982,0.0020000000000000018,Covarite Model
216,0.678,covar_only_scores,0.675,0.0030000000000000027,Covarite Model
217,0.917,covar_only_scores,0.825,0.09200000000000008,Covarite Model
218,0.817,covar_only_scores,0.79,0.026999999999999913,Covarite Model
219,0.568,covar_only_scores,0.453,0.11499999999999994,Covarite Model
220,0.889,covar_only_scores,0.837,0.052000000000000046,Covarite Model
221,0.888,covar_only_scores,0.857,0.031000000000000028,Covarite Model
222,0.789,covar_only_scores,0.779,0.010000000000000009,Covarite Model
223,0.881,covar_only_scores,0.628,0.253,Covarite Model
224,0.555,covar_only_scores,0.459,0.09600000000000003,Covarite Model
225,0.729,covar_only_scores,0.67,0.05899999999999994,Covarite Model
226,0.822,covar_only_scores,0.75,0.07199999999999995,Covarite Model
227,0.965,covar_only_scores,0.615,0.35,Covarite Model
228,0.983,covar_only_scores,0.747,0.236,Covarite Model
229,0.787,covar_only_scores,0.766,0.02100000000000002,Covarite Model
230,0.99,covar_only_scores,0.985,0.0050000000000000044,Covarite Model
231,0.705,covar_only_scores,0.704,0.0010000000000000009,Covarite Model
232,0.626,covar_only_scores,0.578,0.04800000000000004,Covarite Model
233,0.959,covar_only_scores,0.904,0.05499999999999994,Covarite Model
234,0.936,covar_only_scores,0.614,0.32200000000000006,Covarite Model
235,0.802,covar_only_scores,0.715,0.08700000000000008,Covarite Model
236,0.549,covar_only_scores,0.403,0.14600000000000002,Covarite Model
237,0.842,covar_only_scores,0.752,0.08999999999999997,Covarite Model
238,0.97,covar_only_scores,0.812,0.15799999999999992,Covarite Model
239,0.851,covar_only_scores,0.787,0.06399999999999995,Covarite Model
240,0.871,covar_only_scores,0.648,0.22299999999999998,Covarite Model
241,0.794,covar_only_scores,0.673,0.121,Covarite Model
242,0.98,covar_only_scores,0.818,0.16200000000000003,Covarite Model
243,0.917,covar_only_scores,0.885,0.03200000000000003,Covarite Model
244,0.917,covar_only_scores,0.763,0.15400000000000003,Covarite Model
245,0.769,covar_only_scores,0.636,0.133,Covarite Model
246,0.749,covar_only_scores,0.619,0.13,Covarite Model
247,0.676,covar_only_scores,0.532,0.14400000000000002,Covarite Model
248,0.888,covar_only_scores,0.784,0.10399999999999998,Covarite Model
249,0.799,covar_only_scores,0.642,0.15700000000000003,Covarite Model
250,0.688,covar_only_scores,0.656,0.03199999999999992,Covarite Model
251,0.798,covar_only_scores,0.78,0.018000000000000016,Covarite Model
252,0.978,covar_only_scores,0.764,0.21399999999999997,Covarite Model
253,0.973,covar_only_scores,0.916,0.05699999999999994,Covarite Model
254,0.694,covar_only_scores,0.661,0.03299999999999992,Covarite Model
255,0.88,covar_only_scores,0.772,0.10799999999999998,Covarite Model
256,0.644,covar_only_scores,0.564,0.08000000000000007,Covarite Model
257,0.749,covar_only_scores,0.667,0.08199999999999996,Covarite Model
258,0.653,covar_only_scores,0.55,0.10299999999999998,Covarite Model
259,0.987,covar_only_scores,0.98,0.007000000000000006,Covarite Model
260,0.754,covar_only_scores,0.448,0.306,Covarite Model
261,0.708,covar_only_scores,0.587,0.121,Covarite Model
262,0.878,covar_only_scores,0.758,0.12,Covarite Model
263,0.614,covar_only_scores,0.505,0.10899999999999999,Covarite Model
264,0.505,covar_only_scores,0.338,0.16699999999999998,Covarite Model
265,0.896,covar_only_scores,0.896,0.0,Covarite Model
266,0.764,covar_only_scores,0.654,0.10999999999999999,Covarite Model
267,0.578,covar_only_scores,0.437,0.14099999999999996,Covarite Model
268,0.639,covar_only_scores,0.63,0.009000000000000008,Covarite Model
269,0.559,covar_only_scores,0.377,0.18200000000000005,Covarite Model
270,0.985,covar_only_scores,0.985,0.0,Covarite Model
271,0.659,covar_only_scores,0.658,0.0010000000000000009,Covarite Model
272,0.622,covar_only_scores,0.546,0.07599999999999996,Covarite Model
273,0.722,covar_only_scores,0.719,0.0030000000000000027,Covarite Model
274,0.925,covar_only_scores,0.923,0.0020000000000000018,Covarite Model
275,0.672,covar_only_scores,0.606,0.06600000000000006,Covarite Model
276,0.991,covar_only_scores,0.864,0.127,Covarite Model
277,0.729,covar_only_scores,0.59,0.139,Covarite Model
278,0.817,covar_only_scores,0.784,0.03299999999999992,Covarite Model
279,0.72,covar_only_scores,0.648,0.07199999999999995,Covarite Model
280,0.943,covar_only_scores,0.759,0.18399999999999994,Covarite Model
281,0.931,covar_only_scores,0.806,0.125,Covarite Model
282,0.7,covar_only_scores,0.544,0.15599999999999992,Covarite Model
283,0.975,covar_only_scores,0.699,0.276,Covarite Model
284,0.984,covar_only_scores,0.978,0.006000000000000005,Covarite Model
285,0.65,covar_only_scores,0.492,0.15800000000000003,Covarite Model
286,0.544,covar_only_scores,0.45,0.09400000000000003,Covarite Model
287,0.982,covar_only_scores,0.857,0.125,Covarite Model
288,0.855,covar_only_scores,0.854,0.0010000000000000009,Covarite Model
289,0.979,covar_only_scores,0.958,0.02100000000000002,Covarite Model
290,0.736,covar_only_scores,0.711,0.025000000000000022,Covarite Model
291,0.985,covar_only_scores,0.947,0.038000000000000034,Covarite Model
292,0.654,covar_only_scores,0.568,0.08600000000000008,Covarite Model
293,0.809,covar_only_scores,0.665,0.14400000000000002,Covarite Model
294,0.61,covar_only_scores,0.609,0.0010000000000000009,Covarite Model
295,0.786,covar_only_scores,0.478,0.30800000000000005,Covarite Model
